,location_name,fips,year,MeanLifeExpectency
116910,Lewis County (Kentucky),21135,2010,74.36094708
116916,Lincoln County (Kentucky),21137,2010,74.96870329
116922,Livingston County (Kentucky),21139,2010,75.27290398
116928,Logan County (Kentucky),21141,2010,75.7733994
116934,Lyon County (Kentucky),21143,2010,76.54181812
116940,McCracken County (Kentucky),21145,2010,76.11761516
116946,McCreary County (Kentucky),21147,2010,73.0065544
116952,McLean County (Kentucky),21149,2010,75.25604819
116958,Madison County (Kentucky),21151,2010,77.00624551
116964,Magoffin County (Kentucky),21153,2010,72.98141673
116970,Marion County (Kentucky),21155,2010,76.19333911
116976,Marshall County (Kentucky),21157,2010,76.1842696
116982,Martin County (Kentucky),21159,2010,73.0564412
116988,Mason County (Kentucky),21161,2010,74.84163554
116994,Meade County (Kentucky),21163,2010,77.05093431
117000,Menifee County (Kentucky),21165,2010,74.62595523
117006,Mercer County (Kentucky),21167,2010,75.8584673
117012,Metcalfe County (Kentucky),21169,2010,74.12618216
117018,Monroe County (Kentucky),21171,2010,73.61845277
117024,Montgomery County (Kentucky),21173,2010,75.69230675
117030,Morgan County (Kentucky),21175,2010,75.63751682
117036,Muhlenberg County (Kentucky),21177,2010,75.12780525
117042,Nelson County (Kentucky),21179,2010,76.85995344
117048,Nicholas County (Kentucky),21181,2010,73.73512109
117054,Ohio County (Kentucky),21183,2010,75.57762889
117060,Oldham County (Kentucky),21185,2010,79.56957881
117066,Owen County (Kentucky),21187,2010,77.03947872
117072,Owsley County (Kentucky),21189,2010,70.25566976
117078,Pendleton County (Kentucky),21191,2010,75.24437257
117084,Perry County (Kentucky),21193,2010,70.52639291
117090,Pike County (Kentucky),21195,2010,72.27147265
117096,Powell County (Kentucky),21197,2010,71.63675693
117102,Pulaski County (Kentucky),21199,2010,75.02986326
117108,Robertson County (Kentucky),21201,2010,74.23108589
117114,Rockcastle County (Kentucky),21203,2010,74.54225431
117120,Rowan County (Kentucky),21205,2010,75.57903295
117126,Russell County (Kentucky),21207,2010,75.08714752
117132,Scott County (Kentucky),21209,2010,77.93979935
117138,Shelby County (Kentucky),21211,2010,78.56787522
117144,Simpson County (Kentucky),21213,2010,75.80776627
117150,Spencer County (Kentucky),21215,2010,77.51485582
117156,Taylor County (Kentucky),21217,2010,75.8052736
117162,Todd County (Kentucky),21219,2010,75.1979356
117168,Trigg County (Kentucky),21221,2010,76.45438408
117174,Trimble County (Kentucky),21223,2010,76.01043543
117180,Union County (Kentucky),21225,2010,74.69399133
117186,Warren County (Kentucky),21227,2010,77.17877757
117192,Washington County (Kentucky),21229,2010,76.91382202
117198,Wayne County (Kentucky),21231,2010,75.73196326
117204,Webster County (Kentucky),21233,2010,74.87419024
117210,Whitley County (Kentucky),21235,2010,72.08068612
117216,Wolfe County (Kentucky),21237,2010,71.71011431
117222,Woodford County (Kentucky),21239,2010,77.84954896
130302,Acadia Parish (Louisiana),22001,2010,74.08828393
130308,Allen Parish (Louisiana),22003,2010,76.87793505
130314,Ascension Parish (Louisiana),22005,2010,77.5044078
130320,Assumption Parish (Louisiana),22007,2010,76.4583763
130326,Avoyelles Parish (Louisiana),22009,2010,73.97455721
130332,Beauregard Parish (Louisiana),22011,2010,75.16064782
130338,Bienville Parish (Louisiana),22013,2010,73.8766329
130344,Bossier Parish (Louisiana),22015,2010,77.26965757
130350,Caddo Parish (Louisiana),22017,2010,74.71415548
130356,Calcasieu Parish (Louisiana),22019,2010,74.89297155
130362,Caldwell Parish (Louisiana),22021,2010,73.43133168
130368,Cameron Parish (Louisiana),22023,2010,79.10149475
130374,Catahoula Parish (Louisiana),22025,2010,72.91970571
130380,Claiborne Parish (Louisiana),22027,2010,75.8031568
130386,Concordia Parish (Louisiana),22029,2010,73.58450106
130392,De Soto Parish (Louisiana),22031,2010,74.77479691
130398,East Baton Rouge Parish (Louisiana),22033,2010,76.21592372
130404,East Carroll Parish (Louisiana),22035,2010,72.54778515
130410,East Feliciana Parish (Louisiana),22037,2010,73.44738559
130416,Evangeline Parish (Louisiana),22039,2010,73.79514205
130422,Franklin Parish (Louisiana),22041,2010,73.9577188
130428,Grant Parish (Louisiana),22043,2010,75.10539465
130434,Iberia Parish (Louisiana),22045,2010,75.04946923
130440,Iberville Parish (Louisiana),22047,2010,74.85853989
130446,Jackson Parish (Louisiana),22049,2010,75.42437985
130452,Jefferson Parish (Louisiana),22051,2010,76.92373614
130458,Jefferson Davis Parish (Louisiana),22053,2010,74.34899222
130464,Lafayette Parish (Louisiana),22055,2010,77.24371928
130470,Lafourche Parish (Louisiana),22057,2010,76.81562709
130476,LaSalle Parish (Louisiana),22059,2010,75.14006734
130482,Lincoln Parish (Louisiana),22061,2010,77.6529215
130488,Livingston Parish (Louisiana),22063,2010,75.91874488
130494,Madison Parish (Louisiana),22065,2010,72.03886112
130500,Morehouse Parish (Louisiana),22067,2010,72.81723109
130506,Natchitoches Parish (Louisiana),22069,2010,75.41049954
130512,Orleans Parish (Louisiana),22071,2010,75.30334678
130518,Ouachita Parish (Louisiana),22073,2010,75.24467977
130524,Plaquemines Parish (Louisiana),22075,2010,76.66482538
130530,Pointe Coupee Parish (Louisiana),22077,2010,75.82532728
130536,Rapides Parish (Louisiana),22079,2010,74.85837597
130542,Red River Parish (Louisiana),22081,2010,73.72474552
130548,Richland Parish (Louisiana),22083,2010,74.15917615
130554,Sabine Parish (Louisiana),22085,2010,75.59799789
130560,Saint Bernard Parish (Louisiana),22087,2010,74.18080291
130566,Saint Charles Parish (Louisiana),22089,2010,76.89119432
130572,Saint Helena Parish (Louisiana),22091,2010,74.2216292
130578,Saint James Parish (Louisiana),22093,2010,76.24949954
130584,Saint John the Baptist Parish (Louisiana),22095,2010,74.90147906
130590,Saint Landry Parish (Louisiana),22097,2010,73.74363527
130596,Saint Martin Parish (Louisiana),22099,2010,75.74822623
130602,Saint Mary Parish (Louisiana),22101,2010,74.8528389
130608,Saint Tammany Parish (Louisiana),22103,2010,77.68864916
130614,Tangipahoa Parish (Louisiana),22105,2010,74.22076306
130620,Tensas Parish (Louisiana),22107,2010,74.72666959
130626,Terrebonne Parish (Louisiana),22109,2010,75.22600072
130632,Union Parish (Louisiana),22111,2010,75.39582706
130638,Vermilion Parish (Louisiana),22113,2010,76.55047351
130644,Vernon Parish (Louisiana),22115,2010,76.01173567
130650,Washington Parish (Louisiana),22117,2010,72.64956721
130656,Webster Parish (Louisiana),22119,2010,74.11875371
130662,West Baton Rouge Parish (Louisiana),22121,2010,76.24891532
130668,West Carroll Parish (Louisiana),22123,2010,74.77561796
130674,West Feliciana Parish (Louisiana),22125,2010,77.18744797
130680,Winn Parish (Louisiana),22127,2010,74.45598525
137712,Androscoggin County (Maine),23001,2010,78.08283217
137718,Aroostook County (Maine),23003,2010,78.18688411
137724,Cumberland County (Maine),23005,2010,80.23446874
137730,Franklin County (Maine),23007,2010,78.83911896
137736,Hancock County (Maine),23009,2010,79.59025721
137742,Kennebec County (Maine),23011,2010,78.33496131
137748,Knox County (Maine),23013,2010,79.66679818
137754,Lincoln County (Maine),23015,2010,79.81017626
137760,Oxford County (Maine),23017,2010,78.31155353
137766,Penobscot County (Maine),23019,2010,78.14767229
137772,Piscataquis County (Maine),23021,2010,77.48479951
137778,Sagadahoc County (Maine),23023,2010,79.77216815
137784,Somerset County (Maine),23025,2010,77.50436387
137790,Waldo County (Maine),23027,2010,78.90445768
137796,Washington County (Maine),23029,2010,76.74735839
137802,York County (Maine),23031,2010,79.93051319
139650,Allegany County (Maryland),24001,2010,77.1185284
139656,Anne Arundel County (Maryland),24003,2010,79.0093165
139662,Baltimore County (Maryland),24005,2010,78.95155014
139668,Calvert County (Maryland),24009,2010,79.09382979
139674,Caroline County (Maryland),24011,2010,76.55816577
139680,Carroll County (Maryland),24013,2010,79.23985968
139686,Cecil County (Maryland),24015,2010,76.84307307
139692,Charles County (Maryland),24017,2010,78.52980046
139698,Dorchester County (Maryland),24019,2010,76.81356377
139704,Frederick County (Maryland),24021,2010,80.43944847
139710,Garrett County (Maryland),24023,2010,78.580685
139716,Harford County (Maryland),24025,2010,79.06304153
139722,Howard County (Maryland),24027,2010,82.57870215
139728,Kent County (Maryland),24029,2010,78.76328796
139734,Queen Anne's County (Maryland),24035,2010,79.61297582
139740,Saint Mary's County (Maryland),24037,2010,78.82525271
139746,Somerset County (Maryland),24039,2010,76.91306475
139752,Talbot County (Maryland),24041,2010,80.20103891
139758,Washington County (Maryland),24043,2010,77.77911722
139764,Wicomico County (Maryland),24045,2010,77.06059607
139770,Worcester County (Maryland),24047,2010,79.08455903
139776,Baltimore City (Maryland),24510,2010,72.53043988
139782,Montgomery County (Maryland),24031,2010,81.19159156
139783,Prince George's County (Maryland),24033,2010,81.19159156
142500,Barnstable County (Massachusetts),25001,2010,80.45346378
142506,Berkshire County (Massachusetts),25003,2010,79.62655357
142512,Bristol County (Massachusetts),25005,2010,79.17312965
142518,Dukes County (Massachusetts),25007,2010,81.6606504
142524,Essex County (Massachusetts),25009,2010,80.56391611
142530,Franklin County (Massachusetts),25011,2010,80.18350722
142536,Hampden County (Massachusetts),25013,2010,78.92276104
142542,Hampshire County (Massachusetts),25015,2010,80.9751114
142548,Middlesex County (Massachusetts),25017,2010,81.70869527
142554,Nantucket County (Massachusetts),25019,2010,81.55608847
142560,Norfolk County (Massachusetts),25021,2010,81.43328904
142566,Plymouth County (Massachusetts),25023,2010,79.64725689
142572,Suffolk County (Massachusetts),25025,2010,79.66626769
142578,Worcester County (Massachusetts),25027,2010,79.65931971
144210,Alcona County (Michigan),26001,2010,77.44467536
144216,Alger County (Michigan),26003,2010,79.08697803
144222,Allegan County (Michigan),26005,2010,78.81903977
144228,Alpena County (Michigan),26007,2010,78.04445717
144234,Antrim County (Michigan),26009,2010,79.78519876
144240,Arenac County (Michigan),26011,2010,76.79444479
144246,Baraga County (Michigan),26013,2010,77.71251434
144252,Barry County (Michigan),26015,2010,79.11700084
144258,Bay County (Michigan),26017,2010,78.12292931
144264,Benzie County (Michigan),26019,2010,79.42091205
144270,Berrien County (Michigan),26021,2010,77.72465205
144276,Branch County (Michigan),26023,2010,77.47562583
144282,Calhoun County (Michigan),26025,2010,76.61248612
144288,Cass County (Michigan),26027,2010,78.16952305
144294,Charlevoix County (Michigan),26029,2010,79.6944155
144300,Cheboygan County (Michigan),26031,2010,78.758894
144306,Chippewa County (Michigan),26033,2010,78.89110308
144312,Clare County (Michigan),26035,2010,76.04764834
144318,Clinton County (Michigan),26037,2010,80.77369518
144324,Crawford County (Michigan),26039,2010,77.53552521
144330,Delta County (Michigan),26041,2010,79.19941629
144336,Dickinson County (Michigan),26043,2010,79.1556973
144342,Eaton County (Michigan),26045,2010,79.49075123
144348,Emmet County (Michigan),26047,2010,80.07835668
144354,Genesee County (Michigan),26049,2010,76.07033811
144360,Gladwin County (Michigan),26051,2010,77.35609844
144366,Gogebic County (Michigan),26053,2010,78.51093866
144372,Grand Traverse County (Michigan),26055,2010,80.20909302
144378,Gratiot County (Michigan),26057,2010,78.02889166
144384,Hillsdale County (Michigan),26059,2010,78.30027989
144390,Houghton County (Michigan),26061,2010,78.64499436
144396,Huron County (Michigan),26063,2010,77.98964749
144402,Ingham County (Michigan),26065,2010,78.74708325
144408,Ionia County (Michigan),26067,2010,78.31061547
144414,Iosco County (Michigan),26069,2010,76.50956925
144420,Iron County (Michigan),26071,2010,78.79065559
144426,Isabella County (Michigan),26073,2010,78.6641874
144432,Jackson County (Michigan),26075,2010,77.531829
144438,Kalamazoo County (Michigan),26077,2010,78.89547183
144444,Kalkaska County (Michigan),26079,2010,77.22305093
144450,Kent County (Michigan),26081,2010,79.74064416
144456,Keweenaw County (Michigan),26083,2010,80.19090024
144462,Lake County (Michigan),26085,2010,76.82931442
144468,Lapeer County (Michigan),26087,2010,78.32958442
144474,Leelanau County (Michigan),26089,2010,82.77764819
144480,Lenawee County (Michigan),26091,2010,78.55636927
144486,Livingston County (Michigan),26093,2010,79.95343076
144492,Luce County (Michigan),26095,2010,78.34752868
144498,Mackinac County (Michigan),26097,2010,78.58301238
144504,Macomb County (Michigan),26099,2010,78.34235581
144510,Manistee County (Michigan),26101,2010,78.36931568
144516,Marquette County (Michigan),26103,2010,79.11494209
144522,Mason County (Michigan),26105,2010,78.48090948
144528,Mecosta County (Michigan),26107,2010,79.02278297
144534,Menominee County (Michigan),26109,2010,79.51082163
144540,Midland County (Michigan),26111,2010,80.41638394
144546,Missaukee County (Michigan),26113,2010,78.3620566
144552,Monroe County (Michigan),26115,2010,78.02472109
144558,Montcalm County (Michigan),26117,2010,77.73190163
144564,Montmorency County (Michigan),26119,2010,76.92270995
144570,Muskegon County (Michigan),26121,2010,77.39350282
144576,Newaygo County (Michigan),26123,2010,77.7639996
144582,Oakland County (Michigan),26125,2010,79.8623578
144588,Oceana County (Michigan),26127,2010,78.57511297
144594,Ogemaw County (Michigan),26129,2010,76.10586847
144600,Ontonagon County (Michigan),26131,2010,77.92330495
144606,Osceola County (Michigan),26133,2010,78.29411155
144612,Oscoda County (Michigan),26135,2010,76.542967
144618,Otsego County (Michigan),26137,2010,78.29795577
144624,Ottawa County (Michigan),26139,2010,81.59002801
144630,Presque Isle County (Michigan),26141,2010,79.08501753
144636,Roscommon County (Michigan),26143,2010,76.7704446
144642,Saginaw County (Michigan),26145,2010,77.40415551
144648,Saint Clair County (Michigan),26147,2010,77.35914197
144654,Saint Joseph County (Michigan),26149,2010,77.24473899
144660,Sanilac County (Michigan),26151,2010,78.0013702
144666,Schoolcraft County (Michigan),26153,2010,78.3571414
144672,Shiawassee County (Michigan),26155,2010,77.65407599
144678,Tuscola County (Michigan),26157,2010,77.84664545
144684,Van Buren County (Michigan),26159,2010,77.47637467
144690,Washtenaw County (Michigan),26161,2010,80.85335009
144696,Wayne County (Michigan),26163,2010,75.36328393
144702,Wexford County (Michigan),26165,2010,77.52020646
153786,Aitkin County (Minnesota),27001,2010,79.80800091
153792,Anoka County (Minnesota),27003,2010,81.2995
153798,Becker County (Minnesota),27005,2010,78.71182031
153804,Beltrami County (Minnesota),27007,2010,78.30288378
153810,Benton County (Minnesota),27009,2010,79.43865973
153816,Big Stone County (Minnesota),27011,2010,79.68043076
153822,Blue Earth County (Minnesota),27013,2010,80.96155439
153828,Brown County (Minnesota),27015,2010,80.97325251
153834,Carlton County (Minnesota),27017,2010,78.39541997
153840,Carver County (Minnesota),27019,2010,82.80243472
153846,Cass County (Minnesota),27021,2010,78.34642731
153852,Chippewa County (Minnesota),27023,2010,80.39068188
153858,Chisago County (Minnesota),27025,2010,80.16447401
153864,Clay County (Minnesota),27027,2010,80.39047
153870,Clearwater County (Minnesota),27029,2010,78.18242389
153876,Cook County (Minnesota),27031,2010,81.93714956
153882,Cottonwood County (Minnesota),27033,2010,81.02993607
153888,Crow Wing County (Minnesota),27035,2010,80.10485942
153894,Dakota County (Minnesota),27037,2010,81.80703724
153900,Dodge County (Minnesota),27039,2010,81.47215816
153906,Douglas County (Minnesota),27041,2010,81.29404372
153912,Faribault County (Minnesota),27043,2010,80.13833303
153918,Fillmore County (Minnesota),27045,2010,81.07777925
153924,Freeborn County (Minnesota),27047,2010,80.46688468
153930,Goodhue County (Minnesota),27049,2010,80.3646912
153936,Grant County (Minnesota),27051,2010,80.24007818
153942,Hennepin County (Minnesota),27053,2010,80.9895399
153948,Houston County (Minnesota),27055,2010,81.91507107
153954,Hubbard County (Minnesota),27057,2010,80.59385706
153960,Isanti County (Minnesota),27059,2010,80.12052752
153966,Itasca County (Minnesota),27061,2010,78.94649824
153972,Jackson County (Minnesota),27063,2010,81.65254785
153978,Kanabec County (Minnesota),27065,2010,79.83502684
153984,Kandiyohi County (Minnesota),27067,2010,81.24219767
153990,Kittson County (Minnesota),27069,2010,79.04146747
153996,Koochiching County (Minnesota),27071,2010,78.97797709
154002,Lac qui Parle County (Minnesota),27073,2010,81.30640337
154008,Lake County (Minnesota),27075,2010,78.97702742
154014,Lake of the Woods County (Minnesota),27077,2010,78.95745386
154020,Le Sueur County (Minnesota),27079,2010,81.31123734
154026,Lincoln County (Minnesota),27081,2010,80.2747237
154032,Lyon County (Minnesota),27083,2010,80.79780684
154038,McLeod County (Minnesota),27085,2010,81.26151183
154044,Mahnomen County (Minnesota),27087,2010,76.60806254
154050,Marshall County (Minnesota),27089,2010,82.04008034
154056,Martin County (Minnesota),27091,2010,80.98441372
154062,Meeker County (Minnesota),27093,2010,80.53634027
154068,Mille Lacs County (Minnesota),27095,2010,78.03511335
154074,Morrison County (Minnesota),27097,2010,79.97807321
154080,Mower County (Minnesota),27099,2010,81.29348941
154086,Murray County (Minnesota),27101,2010,81.50148609
154092,Nicollet County (Minnesota),27103,2010,82.25057013
154098,Nobles County (Minnesota),27105,2010,81.81788787
154104,Norman County (Minnesota),27107,2010,77.97081005
154110,Olmsted County (Minnesota),27109,2010,82.45004607
154116,Otter Tail County (Minnesota),27111,2010,80.44357583
154122,Pennington County (Minnesota),27113,2010,79.50513627
154128,Pine County (Minnesota),27115,2010,79.28393967
154134,Pipestone County (Minnesota),27117,2010,80.05372453
154140,Polk County (Minnesota),27119,2010,78.94697408
154146,Pope County (Minnesota),27121,2010,80.6259616
154152,Ramsey County (Minnesota),27123,2010,80.04196647
154158,Red Lake County (Minnesota),27125,2010,79.7486795
154164,Redwood County (Minnesota),27127,2010,79.77033131
154170,Renville County (Minnesota),27129,2010,79.42522247
154176,Rice County (Minnesota),27131,2010,81.14487353
154182,Rock County (Minnesota),27133,2010,79.3335108
154188,Roseau County (Minnesota),27135,2010,79.85519621
154194,Saint Louis County (Minnesota),27137,2010,78.86507026
154200,Scott County (Minnesota),27139,2010,81.84810577
154206,Sherburne County (Minnesota),27141,2010,80.59986641
154212,Sibley County (Minnesota),27143,2010,80.71847089
154218,Stearns County (Minnesota),27145,2010,82.27891997
154224,Steele County (Minnesota),27147,2010,81.88983962
154230,Stevens County (Minnesota),27149,2010,82.6199909
154236,Swift County (Minnesota),27151,2010,80.77319236
154242,Todd County (Minnesota),27153,2010,80.92104056
154248,Traverse County (Minnesota),27155,2010,80.21009211
154254,Wabasha County (Minnesota),27157,2010,81.89313352
154260,Wadena County (Minnesota),27159,2010,77.76473043
154266,Waseca County (Minnesota),27161,2010,81.30024379
154272,Washington County (Minnesota),27163,2010,81.82819911
154278,Watonwan County (Minnesota),27165,2010,80.72690847
154284,Wilkin County (Minnesota),27167,2010,78.86558227
154290,Winona County (Minnesota),27169,2010,80.80426052
154296,Wright County (Minnesota),27171,2010,81.16132545
154302,Yellow Medicine County (Minnesota),27173,2010,80.56155137
163818,Adams County (Mississippi),28001,2010,73.81313407
163824,Alcorn County (Mississippi),28003,2010,74.48930664
163830,Amite County (Mississippi),28005,2010,75.77888735
163836,Attala County (Mississippi),28007,2010,73.91686998
163842,Benton County (Mississippi),28009,2010,74.78537786
163848,Bolivar County (Mississippi),28011,2010,71.59549557
163854,Calhoun County (Mississippi),28013,2010,74.77157152
163860,Carroll County (Mississippi),28015,2010,76.69956604
163866,Chickasaw County (Mississippi),28017,2010,75.54036228
163872,Choctaw County (Mississippi),28019,2010,76.09558279
163878,Claiborne County (Mississippi),28021,2010,72.85297392
163884,Clarke County (Mississippi),28023,2010,74.19970537
163890,Clay County (Mississippi),28025,2010,75.4863784
163896,Coahoma County (Mississippi),28027,2010,71.32024796
163902,Copiah County (Mississippi),28029,2010,74.46174389
163908,Covington County (Mississippi),28031,2010,73.16974517
163914,DeSoto County (Mississippi),28033,2010,77.14260426
163920,Forrest County (Mississippi),28035,2010,74.35901978
163926,Franklin County (Mississippi),28037,2010,74.46630137
163932,George County (Mississippi),28039,2010,72.97446898
163938,Greene County (Mississippi),28041,2010,74.91801508
163944,Grenada County (Mississippi),28043,2010,72.29894146
163950,Hancock County (Mississippi),28045,2010,76.7571501
163956,Harrison County (Mississippi),28047,2010,75.12213102
163962,Hinds County (Mississippi),28049,2010,75.59926098
163968,Holmes County (Mississippi),28051,2010,71.79481006
163974,Humphreys County (Mississippi),28053,2010,72.12056578
163980,Issaquena County (Mississippi),28055,2010,74.52841025
163986,Itawamba County (Mississippi),28057,2010,74.5323214
163992,Jackson County (Mississippi),28059,2010,75.63663979
163998,Jasper County (Mississippi),28061,2010,75.23149205
164004,Jefferson County (Mississippi),28063,2010,74.36286219
164010,Jefferson Davis County (Mississippi),28065,2010,73.85255963
164016,Jones County (Mississippi),28067,2010,74.88093034
164022,Kemper County (Mississippi),28069,2010,76.76518128
164028,Lafayette County (Mississippi),28071,2010,77.15170797
164034,Lamar County (Mississippi),28073,2010,78.08860234
164040,Lauderdale County (Mississippi),28075,2010,74.48176016
164046,Lawrence County (Mississippi),28077,2010,73.70433533
164052,Leake County (Mississippi),28079,2010,73.64944072
164058,Lee County (Mississippi),28081,2010,74.52273223
164064,Leflore County (Mississippi),28083,2010,72.41194378
164070,Lincoln County (Mississippi),28085,2010,74.37712169
164076,Lowndes County (Mississippi),28087,2010,75.78466329
164082,Madison County (Mississippi),28089,2010,74.54359105
164088,Marion County (Mississippi),28091,2010,72.53191208
164094,Marshall County (Mississippi),28093,2010,73.73537508
164100,Monroe County (Mississippi),28095,2010,75.45750696
164106,Montgomery County (Mississippi),28097,2010,73.37158011
164112,Neshoba County (Mississippi),28099,2010,72.69108044
164118,Newton County (Mississippi),28101,2010,74.14347886
164124,Noxubee County (Mississippi),28103,2010,75.13007463
164130,Oktibbeha County (Mississippi),28105,2010,78.13015811
164136,Panola County (Mississippi),28107,2010,73.16342293
164142,Pearl River County (Mississippi),28109,2010,74.5079488
164148,Perry County (Mississippi),28111,2010,73.9517506
164154,Pike County (Mississippi),28113,2010,72.97321333
164160,Pontotoc County (Mississippi),28115,2010,76.82831506
164166,Prentiss County (Mississippi),28117,2010,75.50158071
164172,Quitman County (Mississippi),28119,2010,71.22954535
164178,Rankin County (Mississippi),28121,2010,78.23788372
164184,Scott County (Mississippi),28123,2010,74.21450502
164190,Sharkey County (Mississippi),28125,2010,73.12759032
164196,Simpson County (Mississippi),28127,2010,74.29124842
164202,Smith County (Mississippi),28129,2010,75.21071146
164208,Stone County (Mississippi),28131,2010,74.20876545
164214,Sunflower County (Mississippi),28133,2010,71.56396828
164220,Tallahatchie County (Mississippi),28135,2010,73.67161681
164226,Tate County (Mississippi),28137,2010,75.00427343
164232,Tippah County (Mississippi),28139,2010,74.01287892
164238,Tishomingo County (Mississippi),28141,2010,73.62575128
164244,Tunica County (Mississippi),28143,2010,71.20629869
164250,Union County (Mississippi),28145,2010,76.28938153
164256,Walthall County (Mississippi),28147,2010,74.42423505
164262,Warren County (Mississippi),28149,2010,74.22370085
164268,Washington County (Mississippi),28151,2010,71.62408489
164274,Wayne County (Mississippi),28153,2010,74.69061752
164280,Webster County (Mississippi),28155,2010,73.491169
164286,Wilkinson County (Mississippi),28157,2010,72.19320617
164292,Winston County (Mississippi),28159,2010,75.10842666
164298,Yalobusha County (Mississippi),28161,2010,73.23654261
164304,Yazoo County (Mississippi),28163,2010,73.83327245
173280,Adair County (Missouri),29001,2010,77.73604477
173286,Andrew County (Missouri),29003,2010,78.7404188
173292,Atchison County (Missouri),29005,2010,78.21848126
173298,Audrain County (Missouri),29007,2010,77.30649091
173304,Barry County (Missouri),29009,2010,76.21564614
173310,Barton County (Missouri),29011,2010,77.63907568
173316,Bates County (Missouri),29013,2010,76.39000695
173322,Benton County (Missouri),29015,2010,76.15662108
173328,Bollinger County (Missouri),29017,2010,76.6680987
173334,Boone County (Missouri),29019,2010,80.00799962
173340,Buchanan County (Missouri),29021,2010,76.56672019
173346,Butler County (Missouri),29023,2010,74.19405687
173352,Caldwell County (Missouri),29025,2010,77.01591223
173358,Callaway County (Missouri),29027,2010,77.99983891
173364,Camden County (Missouri),29029,2010,78.95789632
173370,Cape Girardeau County (Missouri),29031,2010,78.17781863
173376,Carroll County (Missouri),29033,2010,76.98485273
173382,Carter County (Missouri),29035,2010,73.93765489
173388,Cass County (Missouri),29037,2010,78.27247926
173394,Cedar County (Missouri),29039,2010,76.20750742
173400,Chariton County (Missouri),29041,2010,78.43232945
173406,Christian County (Missouri),29043,2010,79.1955783
173412,Clark County (Missouri),29045,2010,77.16154851
173418,Clay County (Missouri),29047,2010,79.09189002
173424,Clinton County (Missouri),29049,2010,76.53667956
173430,Cole County (Missouri),29051,2010,78.92478789
173436,Cooper County (Missouri),29053,2010,77.73355552
173442,Crawford County (Missouri),29055,2010,75.93209468
173448,Dade County (Missouri),29057,2010,76.14728011
173454,Dallas County (Missouri),29059,2010,77.18370446
173460,Daviess County (Missouri),29061,2010,77.65663953
173466,DeKalb County (Missouri),29063,2010,77.79325187
173472,Dent County (Missouri),29065,2010,76.00794062
173478,Douglas County (Missouri),29067,2010,77.19674314
173484,Dunklin County (Missouri),29069,2010,72.38286525
173490,Franklin County (Missouri),29071,2010,77.02738581
173496,Gasconade County (Missouri),29073,2010,77.21171141
173502,Gentry County (Missouri),29075,2010,77.58958689
173508,Greene County (Missouri),29077,2010,77.84854215
173514,Grundy County (Missouri),29079,2010,77.30342163
173520,Harrison County (Missouri),29081,2010,77.48989304
173526,Henry County (Missouri),29083,2010,75.80733176
173532,Hickory County (Missouri),29085,2010,77.00292963
173538,Holt County (Missouri),29087,2010,78.88019125
173544,Howard County (Missouri),29089,2010,78.40335399
173550,Howell County (Missouri),29091,2010,75.7151605
173556,Iron County (Missouri),29093,2010,73.46962465
173562,Jackson County (Missouri),29095,2010,76.82527547
173568,Jasper County (Missouri),29097,2010,76.12375757
173574,Jefferson County (Missouri),29099,2010,76.39493417
173580,Johnson County (Missouri),29101,2010,77.9344774
173586,Knox County (Missouri),29103,2010,77.40779112
173592,Laclede County (Missouri),29105,2010,76.13655171
173598,Lafayette County (Missouri),29107,2010,77.27870158
173604,Lawrence County (Missouri),29109,2010,76.60200718
173610,Lewis County (Missouri),29111,2010,76.97824726
173616,Lincoln County (Missouri),29113,2010,76.88903939
173622,Linn County (Missouri),29115,2010,76.50456315
173628,Livingston County (Missouri),29117,2010,77.64132453
173634,McDonald County (Missouri),29119,2010,74.73432133
173640,Macon County (Missouri),29121,2010,77.40049593
173646,Madison County (Missouri),29123,2010,74.5370343
173652,Maries County (Missouri),29125,2010,77.63894158
173658,Marion County (Missouri),29127,2010,76.97381108
173664,Mercer County (Missouri),29129,2010,78.36818786
173670,Miller County (Missouri),29131,2010,76.47168134
173676,Mississippi County (Missouri),29133,2010,73.66261996
173682,Moniteau County (Missouri),29135,2010,78.19212556
173688,Monroe County (Missouri),29137,2010,78.49948189
173694,Montgomery County (Missouri),29139,2010,76.17382293
173700,Morgan County (Missouri),29141,2010,75.90358819
173706,New Madrid County (Missouri),29143,2010,73.56402073
173712,Newton County (Missouri),29145,2010,76.7635913
173718,Nodaway County (Missouri),29147,2010,79.43088718
173724,Oregon County (Missouri),29149,2010,75.71143294
173730,Osage County (Missouri),29151,2010,78.68523811
173736,Ozark County (Missouri),29153,2010,75.89589111
173742,Pemiscot County (Missouri),29155,2010,72.06311908
173748,Perry County (Missouri),29157,2010,78.22735318
173754,Pettis County (Missouri),29159,2010,77.35661897
173760,Phelps County (Missouri),29161,2010,76.90263163
173766,Pike County (Missouri),29163,2010,76.83920361
173772,Platte County (Missouri),29165,2010,80.54283346
173778,Polk County (Missouri),29167,2010,76.49607577
173784,Pulaski County (Missouri),29169,2010,76.43690509
173790,Putnam County (Missouri),29171,2010,77.06433273
173796,Ralls County (Missouri),29173,2010,79.23095549
173802,Randolph County (Missouri),29175,2010,76.24393583
173808,Ray County (Missouri),29177,2010,76.4065731
173814,Reynolds County (Missouri),29179,2010,74.59760786
173820,Ripley County (Missouri),29181,2010,73.75908375
173826,Saint Charles County (Missouri),29183,2010,80.43950505
